order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2430,847,244,62,38.75,8696.89,2020-08-27,999 5th Road,credit card,processing
2431,473,742,12,636.11,3940.69,2020-08-21,35491 Killdeer Parkway,credit card,processing
2432,886,628,51,801.36,4094.34,2022-01-17,9091 Bobwhite Junction,Apple Pay,processing
2433,160,387,24,801.79,4563.67,2021-03-16,9963 Glendale Street,credit card,delivered
2434,121,11,96,61.99,6178.9,2021-04-22,1910 High Crossing Street,credit card,processing
2435,947,30,82,156.21,5339.63,2021-10-28,093 Towne Road,credit card,pending
2436,757,864,42,867.34,8625.3,2020-03-04,63296 Meadow Vale Center,credit card,processing
2437,902,761,13,713.82,7302.54,2020-02-22,0 Hoard Junction,Apple Pay,delivered
2438,187,529,49,535.71,2065.56,2022-09-15,43449 South Road,credit card,shipped
2439,364,223,25,622.8,6508.72,2022-01-25,0 Commercial Parkway,PayPal,shipped
2440,172,881,11,995.25,1744.15,2021-09-05,89 Lakeland Parkway,credit card,pending
2441,980,994,78,971.69,4821.52,2021-02-16,6333 Larry Lane,PayPal,shipped
2442,257,619,31,479.21,1719.38,2020-03-14,7 Cascade Way,PayPal,processing
2443,169,424,14,553.4,1217.72,2022-09-30,3 Artisan Junction,credit card,pending
2444,551,112,77,27.27,994.24,2022-02-23,5 Spenser Lane,credit card,delivered
2445,665,321,27,598.57,1940.55,2022-05-23,3 East Place,Apple Pay,shipped
2446,339,131,1,775.79,7707.67,2021-08-08,88 Elgar Point,credit card,processing
2447,553,751,70,277.58,9732.6,2022-06-25,19141 School Pass,credit card,delivered
2448,344,368,52,129.79,7105.67,2021-04-25,89 Heffernan Point,PayPal,pending
2449,346,765,6,153.68,4143.14,2020-01-03,595 Upham Trail,PayPal,pending
2450,63,805,40,341.65,9523.86,2022-07-09,78439 Grasskamp Center,PayPal,processing
2451,578,847,96,464.38,2198.31,2021-07-29,8948 Ramsey Pass,credit card,processing
2452,732,159,64,805.26,8835.08,2022-12-28,1310 Larry Way,Apple Pay,pending
2453,897,313,53,931.15,8590.05,2020-07-26,3 Reindahl Terrace,credit card,pending
2454,713,633,47,771.61,5096.38,2022-05-27,29 Hauk Court,PayPal,processing
2455,877,210,21,263.54,4631.59,2020-05-28,26 Sachtjen Pass,PayPal,processing
2456,844,498,44,186.1,977.23,2020-05-27,09 Hoffman Lane,credit card,shipped
2457,754,33,5,211.23,1482.51,2020-04-23,409 Almo Center,PayPal,shipped
2458,179,556,21,305.47,4426.71,2021-07-26,65 Arapahoe Court,credit card,processing
2459,687,327,100,721.26,9620.91,2022-11-10,6706 Butternut Plaza,PayPal,pending
2460,119,444,38,712.07,6693.19,2021-04-22,50 Dapin Pass,Apple Pay,processing
2461,843,964,65,378.57,7497.2,2021-08-03,8 Anderson Center,credit card,pending
2462,225,550,53,118.55,9786.53,2021-06-23,2320 Pennsylvania Hill,credit card,shipped
2463,518,702,89,524.73,2271.35,2022-12-24,66223 Schurz Road,credit card,processing
2464,442,952,85,437.6,9426.82,2022-06-15,1688 John Wall Plaza,credit card,pending
2465,587,314,90,4.07,6379.26,2020-04-22,703 Schlimgen Avenue,Apple Pay,processing
2466,469,700,86,866.09,3170.27,2021-02-24,68 4th Alley,PayPal,pending
2467,1000,341,58,845.34,5027.23,2020-03-29,395 Hooker Avenue,Apple Pay,shipped
2468,730,666,11,470.06,7376.05,2022-08-29,02466 Eastwood Drive,credit card,delivered
2469,436,701,4,368.42,3338.75,2022-01-07,557 Rowland Drive,PayPal,processing
2470,710,585,14,502.77,2194.49,2021-08-03,122 Cordelia Plaza,PayPal,shipped
2471,471,591,4,24.11,9170.51,2022-09-17,75 Kensington Drive,Apple Pay,shipped
2472,865,674,100,851.37,4692.16,2022-05-25,1615 Delladonna Pass,PayPal,pending
2473,439,306,22,856.12,7948.54,2021-06-09,92 Dennis Trail,PayPal,processing
2474,911,95,68,841.23,4478.61,2022-04-20,1040 Old Gate Avenue,credit card,pending
2475,394,528,28,368.49,6054.77,2021-12-25,2251 Westerfield Crossing,PayPal,processing
2476,205,607,79,820.4,3310.71,2021-12-09,2 Blue Bill Park Trail,Apple Pay,processing
2477,254,4,36,159.69,5112.34,2021-02-07,042 Nelson Trail,credit card,pending
2478,342,453,11,678.06,6406.69,2020-08-21,18280 Stone Corner Place,Apple Pay,shipped
2479,658,173,64,413.61,3020.96,2022-06-16,24630 Transport Avenue,credit card,processing
2480,515,355,9,416.53,2943.77,2020-08-21,9 Mitchell Street,PayPal,processing
2481,351,25,94,676.68,4901.65,2020-12-03,14013 Nova Court,PayPal,delivered
2482,148,1,88,766.72,2971.05,2022-01-25,89 Hanson Alley,Apple Pay,pending
2483,409,344,56,215.09,2016.84,2021-09-03,7556 Buhler Terrace,PayPal,pending
2484,986,975,90,407.89,4282.87,2020-11-10,751 Emmet Plaza,credit card,shipped
2485,594,276,100,514.33,9486.96,2020-10-07,70 Eastlawn Junction,PayPal,shipped
2486,347,65,58,58.25,7269.23,2022-01-17,315 Dayton Court,credit card,processing
2487,299,671,29,198.01,573.32,2022-03-31,845 Mendota Way,credit card,shipped
2488,696,152,52,986.21,892.62,2021-07-27,82 Mcbride Point,credit card,delivered
2489,241,351,36,273.21,107.65,2020-03-04,47 Hayes Pass,Apple Pay,delivered
2490,32,844,15,858.58,39.15,2022-10-07,417 Ruskin Place,Apple Pay,pending
2491,864,431,45,960.5,9121.67,2021-12-07,6155 Dennis Crossing,credit card,processing
2492,830,538,69,550.39,4378.38,2021-03-25,744 Kenwood Pass,PayPal,processing
2493,398,897,20,447.55,841.87,2022-03-06,85971 Blue Bill Park Way,Apple Pay,delivered
2494,312,650,81,279.88,5058.86,2022-03-01,32945 Sauthoff Pass,PayPal,shipped
2495,174,867,5,692.27,2202.57,2022-11-10,3 Harper Center,credit card,pending
2496,556,885,98,278.83,6086.56,2020-02-11,9039 Beilfuss Way,PayPal,shipped
2497,301,817,84,437.96,164.0,2020-05-12,209 Merry Street,Apple Pay,delivered
2498,618,987,92,195.86,1099.42,2022-07-17,42215 Spenser Drive,credit card,processing
2499,691,73,81,38.34,5871.39,2020-11-23,33232 Thackeray Point,Apple Pay,processing
2500,158,97,8,259.51,245.55,2022-05-10,95698 Charing Cross Pass,credit card,delivered
2501,311,725,6,827.42,9694.22,2021-11-08,75 Briar Crest Plaza,Apple Pay,shipped
2502,65,658,14,991.1,2362.2,2021-09-30,0427 Reinke Point,credit card,processing
2503,338,248,71,436.06,1500.6,2020-06-03,04135 Hoffman Crossing,credit card,pending
2504,24,616,5,317.24,4006.32,2021-10-04,5749 Hoffman Parkway,Apple Pay,delivered
2505,441,305,52,567.83,8080.51,2020-12-14,0103 Moland Drive,credit card,pending
2506,901,370,9,242.92,6954.85,2020-04-11,37301 Loeprich Crossing,PayPal,processing
2507,147,442,83,558.84,5593.08,2021-11-07,7540 Marcy Place,credit card,delivered
2508,212,809,51,293.49,7939.68,2020-09-29,589 Mendota Parkway,Apple Pay,processing
2509,644,508,66,636.15,9600.41,2020-04-16,74636 Clarendon Parkway,credit card,pending
2510,780,759,30,191.96,1781.59,2020-05-30,7 Dakota Parkway,PayPal,delivered
2511,684,507,96,481.96,5895.06,2022-11-29,4 American Ash Alley,Apple Pay,shipped
2512,200,631,37,555.98,133.1,2021-05-27,49 Nobel Way,PayPal,pending
2513,702,29,78,683.64,2136.43,2021-08-23,851 Steensland Avenue,Apple Pay,processing
2514,449,735,7,373.24,2360.66,2021-01-28,9 Vera Road,PayPal,processing
2515,27,612,99,65.98,2145.01,2020-03-04,7 Dixon Center,credit card,shipped
2516,803,624,85,558.45,4851.83,2020-07-21,345 Bayside Terrace,credit card,pending
2517,111,923,43,705.15,8608.7,2021-05-31,7705 Randy Pass,credit card,processing
2518,607,382,64,346.08,9749.85,2021-06-03,16 Kinsman Point,credit card,processing
2519,354,854,100,859.52,578.69,2022-07-28,2 Eagan Park,credit card,shipped
2520,460,472,21,509.12,3325.92,2020-10-28,50 Union Alley,Apple Pay,shipped
2521,116,597,36,681.39,6272.04,2022-07-23,9 Jenifer Point,Apple Pay,delivered
2522,915,366,37,397.19,6738.15,2020-03-11,64 Packers Court,credit card,pending
2523,393,343,32,511.48,3719.77,2022-05-13,301 Swallow Point,credit card,processing
2524,928,976,6,260.62,5592.43,2022-11-01,5483 Fair Oaks Point,PayPal,delivered
2525,525,81,25,61.76,3847.78,2022-02-06,10 Knutson Court,PayPal,delivered
2526,626,642,18,235.54,2696.91,2020-01-22,32485 Main Trail,Apple Pay,shipped
2527,93,99,34,636.54,5286.13,2022-10-31,88184 Raven Crossing,Apple Pay,delivered
2528,932,122,79,70.94,9569.88,2022-09-05,5535 Green Ridge Hill,PayPal,processing
2529,572,154,7,826.1,7631.99,2022-12-26,0537 Pepper Wood Way,PayPal,processing
2530,109,803,46,400.25,624.41,2022-06-04,29 Prairie Rose Junction,PayPal,pending
2531,987,966,56,671.99,767.88,2020-08-14,65 Transport Junction,credit card,delivered
2532,429,260,51,585.27,7451.35,2020-03-23,16 Redwing Place,Apple Pay,shipped
2533,397,694,24,36.56,7108.87,2022-08-19,95290 Gulseth Hill,PayPal,delivered
2534,133,524,5,811.62,4220.84,2020-02-15,01 Clyde Gallagher Plaza,credit card,pending
2535,29,389,45,52.15,9658.19,2021-05-22,9312 Morningstar Plaza,PayPal,delivered
2536,888,339,31,223.9,1550.66,2022-03-05,35 Almo Circle,Apple Pay,shipped
2537,91,819,52,832.29,4042.26,2022-05-14,35288 Bultman Avenue,Apple Pay,delivered
2538,981,72,81,707.88,7238.78,2022-12-24,80141 Acker Circle,PayPal,delivered
2539,485,679,17,220.61,1572.48,2020-07-26,0 Pepper Wood Avenue,PayPal,shipped
2540,454,918,58,611.82,2862.91,2021-10-28,61806 Loomis Hill,Apple Pay,shipped
2541,740,233,63,882.3,5240.77,2020-02-16,9 Shopko Lane,credit card,processing
2542,392,509,41,874.47,5125.34,2022-12-22,42 Katie Road,credit card,pending
2543,733,618,44,684.5,6971.29,2020-01-26,707 Donald Park,Apple Pay,delivered
2544,15,379,34,539.09,8794.16,2021-01-31,55698 Sutteridge Lane,PayPal,shipped
2545,407,158,6,524.82,5706.13,2020-11-30,50 Spaight Way,credit card,processing
2546,52,82,56,360.27,5417.75,2021-05-30,2 Merry Trail,PayPal,processing
2547,969,641,27,682.32,4575.8,2020-02-28,35 Rutledge Place,PayPal,processing
2548,991,831,95,47.03,1972.17,2022-06-24,816 Lyons Road,Apple Pay,processing
2549,826,924,76,372.67,5474.22,2022-01-15,96288 Spohn Point,PayPal,pending
2550,452,523,40,620.97,606.57,2022-06-05,1 Crowley Park,credit card,delivered
2551,735,717,91,106.9,4608.02,2020-05-31,773 Montana Avenue,Apple Pay,pending
2552,792,826,89,29.61,7350.51,2022-12-22,63137 Manley Crossing,credit card,processing
2553,694,555,69,531.45,1336.84,2021-01-08,238 Hoard Hill,credit card,delivered
2554,670,172,99,525.49,1903.84,2020-08-11,2921 Burrows Hill,PayPal,shipped
2555,918,269,62,790.34,6484.04,2022-09-07,05664 Tennyson Circle,PayPal,delivered
2556,892,195,25,283.62,7543.82,2022-07-24,01 Bunting Drive,credit card,delivered
2557,253,956,94,695.14,7780.86,2022-05-17,0047 Rutledge Alley,PayPal,pending
2558,321,676,66,194.92,7093.23,2021-05-22,9 Pleasure Lane,Apple Pay,shipped
2559,989,825,53,430.83,2051.87,2022-07-10,52044 Victoria Lane,Apple Pay,shipped
2560,625,703,90,321.95,3705.8,2020-03-23,2 Rusk Park,credit card,delivered
2561,57,605,57,916.51,8641.91,2022-12-12,0 Sheridan Junction,credit card,pending
2562,719,104,10,866.6,8387.0,2021-05-04,1508 Dakota Park,PayPal,delivered
2563,955,249,26,777.49,1316.08,2020-03-11,9199 Starling Alley,Apple Pay,delivered
2564,33,224,18,860.35,2016.15,2021-03-23,6105 Westend Junction,credit card,pending
2565,742,448,90,658.93,8563.61,2021-07-14,23459 Weeping Birch Lane,Apple Pay,pending
2566,999,632,96,563.06,8012.49,2020-03-20,60 Columbus Alley,PayPal,delivered
2567,461,941,89,508.53,7748.79,2020-02-24,1 Sunbrook Pass,credit card,shipped
2568,540,205,36,844.15,8455.0,2020-02-14,16 Talisman Drive,Apple Pay,processing
2569,437,940,91,416.43,8360.75,2020-08-20,056 Rutledge Place,credit card,shipped
2570,296,979,48,437.59,4655.05,2021-04-27,6 Aberg Plaza,credit card,processing
2571,756,551,67,109.53,9677.55,2022-02-13,1 Carberry Parkway,PayPal,pending
2572,675,132,2,695.3,3257.65,2020-10-13,14203 Hayes Way,credit card,delivered
2573,340,714,25,268.63,8447.08,2020-02-21,4 Bellgrove Drive,credit card,delivered
2574,202,793,62,819.9,7694.23,2021-12-09,22434 Sycamore Trail,Apple Pay,shipped
2575,612,141,28,552.41,3509.9,2021-09-28,57821 Express Park,credit card,shipped
2576,261,600,69,534.27,1653.0,2021-01-14,2 Kinsman Lane,PayPal,delivered
2577,375,722,33,581.44,953.4,2022-04-05,30666 Chive Terrace,credit card,pending
2578,779,251,1,24.26,7069.45,2020-03-17,985 Aberg Pass,PayPal,delivered
2579,616,537,54,80.81,6317.53,2021-02-09,90 Raven Plaza,Apple Pay,shipped
2580,495,334,52,860.97,9625.93,2022-11-13,2350 Colorado Trail,PayPal,shipped
2581,103,695,58,638.84,5258.95,2021-10-13,431 Main Drive,credit card,delivered
2582,808,108,68,446.4,4801.43,2021-01-28,3 David Pass,Apple Pay,pending
2583,673,493,78,528.33,1285.97,2020-01-09,88294 Longview Parkway,Apple Pay,pending
2584,653,188,69,765.93,9996.59,2021-06-12,578 Grasskamp Hill,credit card,pending
2585,761,272,20,469.16,7086.46,2021-05-13,02184 Longview Road,PayPal,shipped
2586,982,713,77,855.35,638.02,2021-11-04,1628 Coleman Road,Apple Pay,delivered
2587,356,487,9,502.61,4115.77,2020-03-26,57 Cherokee Plaza,credit card,delivered
2588,474,572,39,804.01,3233.38,2022-10-08,96 Rockefeller Plaza,credit card,pending
2589,559,978,39,151.33,3203.61,2020-03-26,30 Dryden Junction,Apple Pay,processing
2590,923,234,100,535.94,6869.57,2022-08-18,51304 International Center,PayPal,delivered
2591,38,280,97,837.47,2872.47,2020-04-15,2607 Clove Circle,credit card,shipped
2592,294,561,90,910.09,2936.28,2020-10-30,89985 Leroy Street,PayPal,shipped
2593,62,309,57,692.47,6818.12,2020-03-17,85 Clove Drive,Apple Pay,delivered
2594,619,335,85,195.1,4535.16,2021-03-10,2405 Melrose Point,credit card,pending
2595,851,640,23,839.85,1190.27,2022-03-07,43107 Thierer Plaza,Apple Pay,delivered
2596,874,534,97,696.58,4091.42,2021-09-26,932 Summerview Street,Apple Pay,processing
2597,162,879,53,490.61,399.85,2022-10-04,0 Eliot Plaza,credit card,shipped
2598,161,74,11,506.66,3211.25,2021-04-27,40 High Crossing Parkway,credit card,pending
2599,58,410,3,683.0,8076.85,2022-04-14,8798 Jackson Road,PayPal,delivered
2600,297,931,56,836.33,5151.13,2020-09-23,320 Clarendon Lane,Apple Pay,pending
2601,295,454,13,591.95,5827.7,2020-12-12,6107 Tomscot Road,PayPal,processing
2602,711,866,66,804.26,8115.67,2021-03-17,94049 Pierstorff Lane,credit card,shipped
2603,388,603,9,379.72,174.13,2021-12-16,090 Monica Avenue,Apple Pay,shipped
2604,558,338,50,498.61,2881.46,2020-09-14,655 Sutteridge Court,PayPal,processing
2605,357,744,52,429.64,8977.4,2021-05-15,69 Linden Trail,credit card,delivered
2606,313,501,95,604.27,3355.56,2022-09-24,19285 Anzinger Court,credit card,pending
2607,895,397,72,878.53,4520.18,2022-09-18,8 Laurel Point,credit card,shipped
2608,593,380,46,481.69,9126.01,2020-02-05,19479 Fulton Crossing,PayPal,delivered
2609,929,888,13,128.51,8913.7,2022-02-17,3988 Derek Hill,credit card,shipped
2610,180,967,14,349.94,6599.04,2022-02-22,94665 Vernon Drive,PayPal,shipped
2611,961,811,58,257.49,3504.34,2020-06-07,8509 Mcguire Lane,PayPal,shipped
2612,477,212,26,765.72,8127.9,2020-01-03,35581 Monica Circle,credit card,processing
2613,75,262,25,152.43,3756.13,2022-06-19,6684 Westridge Crossing,PayPal,processing
2614,50,774,80,27.64,1475.2,2022-06-12,2 Kings Park,PayPal,pending
2615,383,791,88,808.89,3666.96,2022-09-20,0 Eagle Crest Center,Apple Pay,processing
2616,731,437,33,405.35,9538.54,2020-02-09,20008 Mockingbird Junction,credit card,shipped
2617,440,894,97,975.22,772.48,2020-09-28,151 Vidon Terrace,PayPal,processing
2618,255,27,91,454.02,5322.3,2020-07-10,736 Ronald Regan Hill,PayPal,processing
2619,446,776,91,428.82,5430.82,2021-05-29,939 Briar Crest Crossing,PayPal,pending
2620,727,984,97,437.19,1988.55,2020-07-28,369 Hoepker Junction,PayPal,pending
2621,18,111,38,256.16,4383.0,2020-10-19,6 Rutledge Alley,PayPal,shipped
2622,31,621,5,678.33,6280.36,2022-12-29,9786 Pankratz Place,PayPal,shipped
2623,413,121,47,30.91,9924.76,2020-12-16,063 Lien Point,Apple Pay,delivered
2624,683,715,65,447.27,4233.73,2022-06-15,650 Donald Circle,credit card,shipped
2625,996,56,87,18.32,3725.24,2022-02-17,84876 Arizona Pass,credit card,pending
2626,39,151,100,740.35,1658.03,2021-11-21,58 David Terrace,PayPal,shipped
2627,54,288,20,491.71,6156.47,2021-06-27,0 Continental Parkway,Apple Pay,pending
2628,706,638,58,527.6,143.17,2020-07-26,6 Riverside Crossing,PayPal,pending
2629,213,505,4,848.68,3551.97,2021-03-07,769 Fordem Trail,PayPal,shipped
2630,840,604,26,514.48,7138.97,2022-09-27,633 Blackbird Hill,Apple Pay,shipped
2631,737,235,82,96.31,3041.79,2022-05-13,68 Arapahoe Street,Apple Pay,pending
2632,432,626,46,492.31,4171.21,2022-09-11,57 Hoffman Trail,credit card,processing
2633,247,594,37,8.12,3579.76,2022-09-22,003 Merry Terrace,Apple Pay,pending
2634,913,882,84,237.66,9417.39,2022-11-26,5124 Oriole Road,credit card,delivered
2635,385,429,86,713.22,310.55,2021-07-14,48 Hazelcrest Street,credit card,delivered
2636,376,322,41,109.0,5171.95,2021-11-11,47 Thompson Junction,Apple Pay,processing
2637,249,788,90,523.1,4309.23,2020-09-01,5 Reindahl Crossing,Apple Pay,processing
2638,796,539,24,536.27,8312.4,2020-02-18,02 Hoepker Parkway,Apple Pay,pending
2639,283,971,96,946.2,8671.95,2022-03-02,40028 Waxwing Park,credit card,delivered
2640,770,182,38,813.57,6906.18,2020-05-02,50632 Claremont Road,PayPal,shipped
2641,627,150,100,637.38,8537.71,2021-11-10,888 Jay Center,credit card,pending
2642,481,909,60,678.19,5793.18,2022-06-19,182 Lyons Road,credit card,processing
2643,994,613,93,10.66,9399.19,2020-10-11,47192 Maywood Place,PayPal,processing
2644,173,764,15,749.05,4838.17,2021-10-22,26 Almo Road,Apple Pay,delivered
2645,310,107,5,463.63,1595.22,2021-06-19,61877 Burning Wood Lane,credit card,pending
2646,883,950,5,180.5,8370.67,2021-09-21,738 Springview Circle,PayPal,pending
2647,698,780,38,716.96,5284.99,2020-12-11,7584 Walton Drive,credit card,shipped
2648,418,414,6,894.48,5083.79,2020-08-15,50270 Mitchell Alley,PayPal,shipped
2649,146,485,35,855.46,4561.67,2021-05-21,5999 Anzinger Lane,Apple Pay,delivered
2650,667,69,64,131.86,4896.44,2022-08-21,81 Eastlawn Lane,PayPal,delivered
2651,748,177,9,213.43,5443.86,2022-11-14,698 Bayside Circle,Apple Pay,delivered
2652,281,302,30,217.12,4088.16,2020-01-01,53106 Northview Junction,PayPal,delivered
2653,953,354,54,112.37,338.09,2020-04-24,1161 Grayhawk Crossing,PayPal,shipped
2654,345,170,45,507.95,9395.89,2022-02-18,4287 Donald Terrace,credit card,processing
2655,774,346,13,592.77,3053.0,2021-09-07,05169 Carey Plaza,Apple Pay,shipped
2656,885,422,77,821.43,239.7,2020-05-19,8997 American Ash Junction,credit card,delivered
2657,635,851,60,536.72,6344.05,2020-08-16,57596 Luster Park,Apple Pay,pending
2658,500,530,48,828.91,9822.3,2022-06-23,00 Russell Circle,PayPal,pending
2659,34,504,7,474.49,8955.76,2022-02-15,4 Mesta Place,Apple Pay,delivered
2660,292,997,81,535.66,7637.06,2020-03-15,0 Katie Trail,PayPal,processing
2661,252,34,69,416.65,3776.51,2021-07-17,7 Blue Bill Park Park,PayPal,delivered
2662,899,812,85,938.06,7178.4,2021-05-10,373 Parkside Way,credit card,pending
2663,70,386,71,971.03,4585.28,2020-01-10,5507 Rusk Point,Apple Pay,processing
2664,637,364,78,159.59,8744.51,2020-04-14,544 Alpine Point,PayPal,shipped
2665,866,500,94,947.19,2372.26,2022-05-23,6 Bartelt Avenue,PayPal,processing
2666,747,681,93,729.21,5478.59,2021-07-17,832 Scoville Alley,Apple Pay,shipped
2667,714,497,85,985.85,6688.94,2020-03-03,9 Waubesa Trail,credit card,delivered
2668,450,590,60,943.05,2187.15,2020-05-22,166 Sunbrook Circle,Apple Pay,shipped
2669,89,238,4,815.97,7998.92,2022-10-28,677 Garrison Hill,Apple Pay,delivered
2670,763,951,51,827.64,4877.33,2022-01-17,65 Cascade Terrace,credit card,processing
2671,643,6,81,349.4,3642.37,2022-12-15,39 Esch Place,PayPal,pending
2672,679,471,36,709.0,2628.7,2020-01-10,3433 Warrior Hill,Apple Pay,shipped
2673,818,588,18,996.48,3088.67,2020-06-23,31 Moulton Crossing,Apple Pay,delivered
2674,741,268,49,136.24,1162.46,2020-10-02,784 Golden Leaf Avenue,PayPal,delivered
2675,79,2,13,829.48,2970.14,2021-03-02,23714 Anzinger Avenue,credit card,delivered
2676,211,758,41,149.32,1883.04,2022-06-02,6 Loomis Street,Apple Pay,processing
2677,860,428,57,662.77,5493.02,2022-05-24,70 Gulseth Alley,PayPal,delivered
2678,201,135,48,369.58,3101.28,2020-04-19,653 5th Trail,PayPal,shipped
2679,61,304,3,672.86,3606.39,2022-06-17,1 Pierstorff Way,PayPal,shipped
2680,786,63,81,603.03,3442.22,2020-03-23,35 South Trail,credit card,delivered
2681,319,17,74,449.58,4914.53,2020-06-21,20 Namekagon Trail,credit card,pending
2682,309,46,74,779.27,9216.61,2021-12-10,292 Blue Bill Park Court,Apple Pay,shipped
2683,681,310,55,217.53,7195.69,2021-02-27,4059 Morrow Plaza,PayPal,processing
2684,639,794,68,773.82,8552.3,2021-01-13,09 Westridge Terrace,credit card,processing
2685,734,657,61,997.1,2346.23,2022-05-18,35 Meadow Valley Road,credit card,processing
2686,97,226,42,40.87,5049.43,2021-04-26,411 Delaware Road,Apple Pay,pending
2687,236,408,99,281.57,877.69,2022-10-21,71681 Linden Junction,PayPal,delivered
2688,266,52,99,880.93,8017.2,2022-08-01,5865 Barnett Lane,Apple Pay,delivered
2689,20,880,79,626.29,2535.59,2021-10-03,4923 Laurel Plaza,credit card,delivered
2690,13,596,51,140.75,4836.71,2021-10-25,17545 Towne Point,Apple Pay,shipped
2691,46,14,80,43.14,1344.2,2020-04-25,963 Declaration Lane,PayPal,processing
2692,507,834,83,967.85,6506.0,2022-05-14,121 Wayridge Street,Apple Pay,processing
2693,209,299,100,354.67,5063.64,2020-09-16,4 Meadow Ridge Hill,Apple Pay,processing
2694,402,293,74,220.61,1321.24,2021-10-30,7 Scofield Parkway,PayPal,shipped
2695,512,644,27,463.11,7546.58,2020-12-11,203 Huxley Alley,PayPal,shipped
2696,99,506,32,898.96,270.02,2020-09-12,42976 Hagan Pass,Apple Pay,pending
2697,203,636,56,931.86,7250.5,2022-09-30,3513 Algoma Way,PayPal,shipped
2698,72,189,80,937.46,1236.16,2021-03-20,682 Knutson Street,credit card,pending
2699,325,697,26,88.14,2073.95,2022-07-12,362 Mosinee Junction,PayPal,shipped
2700,204,114,84,176.76,2855.2,2020-06-22,25220 Londonderry Avenue,credit card,pending
2701,403,686,77,596.07,3900.02,2022-06-13,84 Waxwing Terrace,PayPal,delivered
2702,788,516,25,301.46,4398.69,2022-01-17,168 Mcguire Parkway,PayPal,processing
2703,908,115,74,26.06,6521.42,2022-08-16,5 Tennessee Road,PayPal,pending
2704,280,728,79,657.98,9701.3,2022-12-24,14 International Alley,Apple Pay,processing
2705,724,907,25,957.52,8891.41,2022-01-03,3912 Onsgard Pass,Apple Pay,pending
2706,889,80,30,195.48,1040.26,2022-02-26,51648 Stuart Place,PayPal,pending
2707,541,144,33,488.75,2554.96,2020-07-06,64 Memorial Parkway,Apple Pay,shipped
2708,519,460,13,721.16,6216.45,2020-12-21,5 Columbus Point,PayPal,pending
2709,231,842,30,612.15,8834.91,2021-10-29,5643 Eagle Crest Terrace,PayPal,delivered
2710,114,230,35,619.53,9526.05,2020-02-09,8211 Fuller Trail,PayPal,pending
2711,836,23,13,861.03,4774.08,2020-03-20,0 Weeping Birch Plaza,Apple Pay,pending
2712,576,57,26,819.91,5750.39,2021-03-26,78521 Farragut Drive,credit card,processing
2713,918,469,82,60.26,1541.93,2022-01-15,12 Namekagon Trail,credit card,pending
2714,575,315,85,757.92,4957.96,2020-07-15,87333 Moulton Point,credit card,pending
2715,403,208,80,470.67,3680.79,2020-10-21,597 Buhler Street,Apple Pay,delivered
2716,597,562,2,510.19,862.57,2020-08-21,39178 Burning Wood Pass,credit card,pending
2717,501,456,68,419.65,3776.85,2021-02-04,0114 Debs Avenue,Apple Pay,delivered
2718,944,986,88,214.2,5840.24,2021-12-22,96506 Erie Parkway,credit card,pending
2719,673,184,79,948.91,6645.66,2020-03-31,71766 Waxwing Circle,credit card,processing
2720,987,486,38,864.43,398.87,2021-01-14,89102 Eastlawn Court,Apple Pay,processing
2721,429,710,48,704.11,4598.44,2020-09-23,3661 Golden Leaf Drive,PayPal,delivered
2722,600,785,94,358.16,4495.89,2021-06-29,49534 Nobel Street,Apple Pay,processing
2723,222,589,39,552.7,2783.86,2020-12-10,5858 Russell Court,credit card,shipped
2724,430,620,55,100.2,5341.99,2022-04-18,8 Cordelia Alley,PayPal,processing
2725,833,769,33,675.42,1380.7,2021-07-24,46301 Thackeray Point,Apple Pay,pending
2726,938,307,16,603.9,9411.99,2020-01-13,85124 Evergreen Drive,credit card,processing
2727,508,35,44,642.43,9374.06,2021-09-28,78196 Corry Terrace,PayPal,delivered
2728,272,156,70,616.75,8984.84,2021-07-02,94408 Grim Way,Apple Pay,processing
2729,787,89,44,864.99,864.29,2021-11-18,2509 Granby Lane,Apple Pay,shipped
2730,804,359,53,406.53,179.69,2021-06-27,1 Harbort Crossing,Apple Pay,shipped
2731,725,7,2,817.8,250.29,2021-12-24,5098 Dakota Junction,PayPal,pending
2732,163,203,20,66.65,4521.88,2020-11-01,2 Lighthouse Bay Hill,credit card,processing
2733,650,123,60,334.57,7681.43,2022-02-21,866 Lien Trail,credit card,pending
2734,960,388,98,545.67,4636.01,2020-09-02,1220 Ruskin Lane,credit card,shipped
2735,667,329,12,131.06,6506.04,2022-05-18,1 Helena Street,credit card,pending
2736,518,103,24,156.17,1728.07,2022-08-17,51 Gulseth Street,credit card,delivered
2737,83,51,78,358.44,8077.75,2021-04-05,35 Vermont Plaza,Apple Pay,processing
2738,164,510,32,906.78,2521.01,2022-05-21,192 Cherokee Plaza,Apple Pay,shipped
2739,341,749,62,829.25,2940.95,2021-06-17,59483 Grover Alley,PayPal,shipped
2740,512,199,23,867.55,5654.43,2021-07-23,20445 Melvin Center,Apple Pay,shipped
2741,562,513,73,371.19,5634.74,2020-01-13,58304 Prairieview Park,Apple Pay,delivered
2742,594,532,19,776.44,6559.36,2021-12-11,2054 Shasta Circle,PayPal,shipped
2743,598,630,89,243.94,1687.27,2021-02-19,3 Ridgeway Lane,Apple Pay,pending
2744,204,580,60,942.35,7421.19,2022-01-12,5872 Southridge Circle,PayPal,processing
